2019-10-04T21:23:22Z,9538,60,22
2019-07-16T21:12:15Z,15623,35,66
2019-10-20T17:00:10Z,1846,7,99
2019-02-12T18:17:29Z,17273,57,44
2019-03-23T10:53:38Z,10740,94,59
2020-02-20T00:31:39Z,4895,59,39
2019-05-18T22:16:44Z,1167,70,70
2019-12-22T03:06:34Z,10417,16,79
2019-11-06T00:46:46Z,8229,74,27
2019-08-14T04:26:20Z,4500,55,94
2020-01-19T21:25:05Z,16753,10,92
2020-02-27T19:02:05Z,10189,71,73
2019-09-03T16:48:29Z,16883,95,13
2019-12-07T03:14:54Z,13016,11,91
2019-09-02T18:58:04Z,3316,81,46
2019-12-27T17:32:25Z,2160,36,58
2019-11-21T00:11:32Z,6117,75,44
2019-10-19T15:09:59Z,9033,77,53
2019-08-09T23:13:21Z,11076,66,67
2019-06-13T19:55:40Z,19688,74,69
2019-06-06T17:54:58Z,14622,56,46
2019-10-25T22:15:28Z,6575,94,74
2019-10-23T17:29:37Z,11812,95,89
2019-02-03T17:58:28Z,4980,22,53
2020-02-02T23:48:46Z,17362,95,30
2020-01-14T13:30:37Z,13681,36,2
2019-04-07T02:59:33Z,12645,85,7
2019-02-09T05:44:45Z,14266,43,86
2019-12-11T13:00:49Z,10522,87,37
2019-05-20T14:53:54Z,19394,5,33
2019-08-19T15:34:10Z,4503,38,36
2019-12-18T11:24:06Z,1230,33,32
2020-02-03T21:55:16Z,3792,23,36
2019-05-10T09:05:32Z,7340,98,80
2020-01-20T17:03:18Z,14411,2,44
2019-04-10T10:08:13Z,8868,64,39
2019-10-16T07:52:42Z,9297,34,99
2019-07-24T14:50:49Z,12784,49,71
2019-11-14T22:43:32Z,2975,23,24
2019-10-10T23:29:30Z,18237,67,96
2020-02-09T18:37:00Z,10668,7,66
2019-04-19T08:10:48Z,3760,11,53
2019-10-09T19:51:14Z,15583,98,17
2019-02-04T22:32:04Z,7789,80,76
2019-03-29T08:03:31Z,12930,81,95
2019-08-03T01:52:24Z,5305,24,95
2019-08-18T09:45:52Z,10989,56,3
2019-09-07T20:42:44Z,17043,32,96
2019-05-22T06:57:55Z,7575,99,32
2019-10-02T06:09:15Z,6029,19,87
2019-07-10T16:00:23Z,12247,41,40
2019-10-01T09:07:57Z,18808,18,49
2019-08-09T07:04:06Z,17364,46,39
2019-10-21T16:43:07Z,2773,12,83
2020-02-27T21:57:00Z,1138,18,45
2020-01-18T20:39:52Z,3374,64,60
2020-01-15T21:17:07Z,17709,74,16
2019-02-21T10:32:38Z,9169,4,77
2019-05-24T02:21:13Z,17184,48,87
2019-12-18T10:11:27Z,9186,25,24
2019-12-21T02:51:44Z,9238,93,98
2019-02-08T17:45:29Z,14286,89,93
2020-01-18T08:21:21Z,5071,85,1
2019-06-22T06:56:40Z,1398,8,65
2019-09-21T05:14:07Z,17525,12,67
2019-12-16T23:18:30Z,2366,91,30
2019-02-15T15:56:10Z,7093,5,100
2019-04-23T07:51:44Z,16310,63,52
2019-11-24T11:59:24Z,14710,69,5
2019-03-31T18:02:04Z,15741,64,52
2020-02-14T14:39:23Z,18391,57,83
2019-12-24T07:53:20Z,17103,13,57
2019-05-22T14:18:58Z,9455,62,64
2019-03-16T12:53:18Z,1408,10,40
2019-07-27T22:39:55Z,19306,69,33
2019-04-02T11:52:15Z,13374,15,15
2019-08-24T19:35:50Z,11155,25,31
2019-11-11T16:12:42Z,18347,62,31
2019-06-08T12:44:32Z,14458,48,84
2019-04-09T22:55:43Z,8843,47,74
2019-08-10T01:19:56Z,19341,74,36
2019-11-27T11:55:41Z,18854,36,15
2019-04-14T10:30:34Z,8610,60,47
2020-02-02T17:07:57Z,13446,3,35
2019-05-20T12:32:20Z,12790,29,47
2019-07-31T07:43:04Z,11971,36,60
2019-11-04T00:38:40Z,8261,27,93
2019-02-14T13:11:08Z,11221,94,95
2019-03-08T05:19:45Z,1073,24,87
2019-05-06T11:20:52Z,10149,43,20
2019-09-30T01:07:09Z,14232,53,14
2019-11-22T07:42:09Z,11932,45,81
2019-12-07T03:44:14Z,14058,94,98
2019-02-06T10:13:40Z,19321,57,30
2019-09-01T19:07:50Z,10590,29,51
2019-12-04T01:20:40Z,16951,5,93
2019-09-28T21:58:59Z,5384,92,58
2019-03-25T01:47:50Z,12180,15,63
2019-03-11T08:58:59Z,16699,90,1
2019-07-17T21:09:53Z,17491,94,28
2019-02-18T23:34:22Z,18376,15,72
2020-01-30T11:05:03Z,6371,6,76
2019-09-14T07:15:36Z,15124,75,98
2019-09-12T14:53:03Z,16510,17,18
2019-10-02T15:36:44Z,5371,22,41
2019-05-01T22:59:28Z,13529,82,24
2019-08-22T10:40:46Z,4155,100,100
2020-02-27T17:07:13Z,13361,50,67
2019-08-02T09:34:32Z,2749,100,16
2019-10-31T23:07:42Z,8732,88,56
2019-03-11T07:38:54Z,8913,24,90
2019-05-12T20:04:24Z,1665,75,80
2020-01-08T04:32:52Z,7335,62,35
2019-08-21T19:06:31Z,13058,40,52
2020-01-27T11:23:49Z,6854,58,82
2019-09-02T21:14:09Z,2370,49,46
2019-12-24T17:01:36Z,12144,25,75
2019-05-28T17:14:59Z,5498,47,23
2019-10-26T09:15:24Z,2918,12,82
2019-06-03T03:11:52Z,13573,37,84
2019-09-06T12:49:14Z,9011,75,67
2019-09-16T10:53:39Z,19357,19,88
2020-02-16T05:59:29Z,17969,29,12
2019-03-06T06:51:54Z,9358,95,46
2020-02-21T15:31:25Z,15265,62,20
2019-05-27T13:09:13Z,9477,58,40
2019-04-21T20:15:24Z,6036,25,26
2019-06-05T22:08:21Z,10773,98,34
2019-12-05T09:57:15Z,1994,15,75
2019-02-25T15:58:37Z,5699,68,92
2019-06-05T02:39:02Z,14621,82,32
2020-01-04T09:45:07Z,13967,65,83
2019-11-27T14:14:05Z,13271,85,96
2019-03-21T09:06:00Z,5959,14,14
2019-08-01T02:49:53Z,1223,52,82
2019-09-21T00:04:43Z,9214,51,18
2019-03-05T11:02:59Z,13282,21,92
2019-03-09T20:15:49Z,17110,66,84
2019-06-18T18:47:39Z,11342,91,8
2019-09-03T16:38:49Z,18393,1,58
2019-05-16T22:44:25Z,19208,27,68
2019-02-26T03:36:06Z,3730,69,44
2020-01-20T10:17:39Z,17436,41,12
2020-02-16T06:43:14Z,19797,35,13
2019-10-20T15:52:32Z,4145,3,5
2019-12-25T19:50:33Z,17254,46,30
2019-10-01T07:22:52Z,14395,45,15
2019-04-01T17:19:27Z,3971,95,2
2019-04-18T16:32:17Z,19186,5,68
2019-05-15T14:43:54Z,1517,92,97
2019-12-15T00:16:04Z,6391,1,68
2019-05-15T10:55:56Z,4730,80,69
2019-05-10T03:26:31Z,4182,36,11
2019-07-08T07:07:13Z,16583,27,32
2019-04-29T14:59:21Z,2852,85,56
2019-09-07T11:59:16Z,16525,57,36
2019-08-09T00:08:44Z,19748,87,72
2019-02-24T08:47:22Z,9718,64,86
2019-07-25T01:04:37Z,16360,46,30
2019-11-09T20:47:10Z,3394,68,77
2019-07-26T00:53:05Z,9760,28,6
2019-04-07T09:51:49Z,7121,92,12
2019-04-09T16:46:03Z,10644,79,15
2020-01-20T14:52:03Z,13144,58,71
2019-07-13T06:34:04Z,6372,8,93
2019-08-03T03:42:04Z,7756,41,24
2019-10-03T15:31:59Z,16334,98,31
2019-07-09T01:04:36Z,13584,65,87
2019-11-05T18:40:11Z,17503,94,75
2019-04-28T22:20:38Z,5549,30,24
2019-08-27T00:19:26Z,14941,77,48
2020-01-04T03:22:40Z,10702,66,3
2019-05-25T10:36:23Z,19357,98,51
2019-02-03T06:30:46Z,14999,97,67
2019-12-29T11:04:43Z,5722,68,33
2019-09-20T16:31:14Z,9539,28,6
2019-06-02T13:07:48Z,10731,12,82
2020-01-15T08:47:14Z,11997,26,64
2019-10-11T21:52:21Z,12176,44,36
2020-02-23T11:17:03Z,6558,90,49
2019-07-23T13:09:27Z,15584,85,100
2019-10-13T05:22:23Z,13338,80,14
2020-01-25T14:53:54Z,8529,3,7
2019-07-01T11:09:33Z,12520,70,30
2019-06-06T04:26:56Z,19825,55,15
2019-12-15T03:08:12Z,11905,70,19
2019-06-14T06:35:38Z,16026,12,97
2019-11-29T01:07:10Z,2087,36,12
2019-12-10T14:52:43Z,10378,71,94
2020-01-08T21:16:32Z,15391,83,16
2019-11-12T16:40:41Z,16034,37,52
2019-05-17T23:26:39Z,11997,4,69
2019-09-14T00:23:06Z,5057,35,33
2019-11-21T07:19:39Z,9006,37,83
2019-12-17T14:44:27Z,7873,99,92
2019-07-11T01:29:59Z,13608,69,81
2019-09-16T08:54:46Z,12607,40,28
2019-11-28T06:40:30Z,18481,19,58
2020-02-23T22:06:04Z,13059,24,72
2020-02-09T14:59:19Z,4334,76,80
2019-08-12T00:21:43Z,14487,46,55
2019-02-18T03:59:58Z,16283,34,93
2019-11-17T14:32:47Z,9324,58,49
2019-02-18T01:00:22Z,1669,19,8
2019-07-25T23:04:02Z,11403,45,35
2019-08-18T18:47:31Z,19014,2,10
2020-01-28T15:17:21Z,13313,55,92
2020-02-18T12:54:13Z,10958,25,24
2019-08-10T19:16:59Z,12545,19,5
2019-04-29T09:56:16Z,6384,95,74
2019-09-29T16:10:24Z,19329,49,50
2019-09-28T22:02:33Z,4096,24,77
2019-05-11T07:55:06Z,12974,90,53
2020-02-17T17:59:05Z,10231,87,95
2019-05-12T08:44:22Z,19172,30,77
2019-02-19T00:58:58Z,6403,56,6
2019-07-11T20:57:13Z,8411,67,49
2019-03-13T20:35:48Z,11620,75,18
2019-02-23T11:21:05Z,1359,22,55
2019-04-28T02:20:31Z,7915,51,63
2020-02-05T08:09:28Z,11008,77,25
2019-10-08T21:36:32Z,13892,80,68
2019-06-27T16:10:43Z,5582,40,1
2019-08-31T18:48:16Z,1376,37,62
2019-09-24T15:39:45Z,6725,71,46
2019-04-11T22:20:52Z,19828,55,58
2019-09-11T23:05:32Z,5994,52,38
2020-01-10T21:53:10Z,3970,96,83
2019-02-04T10:53:53Z,2259,50,11
2019-04-09T15:10:48Z,11210,50,7
2019-05-15T08:35:25Z,14956,91,69
2020-02-24T03:48:23Z,16192,54,82
2019-10-23T16:30:20Z,4710,78,85
2019-05-28T16:23:38Z,18940,96,91
2020-02-24T04:51:55Z,1116,77,30
2019-11-28T20:05:12Z,8301,2,92
2019-03-04T13:46:24Z,12592,30,78
2019-05-04T09:10:22Z,16179,86,70
2020-01-19T23:43:11Z,19259,67,39
2020-01-16T07:19:51Z,12325,83,46
2019-09-24T11:14:27Z,1243,82,48
2019-07-30T14:14:21Z,8622,48,65
2019-10-24T13:18:34Z,12100,35,11
2019-09-30T23:45:39Z,12568,43,82
2019-03-11T12:07:28Z,1789,41,19
2019-06-04T21:03:47Z,5679,32,57
2019-10-21T15:10:46Z,17661,79,96
2019-02-23T14:25:44Z,11264,59,75
2019-02-21T04:40:54Z,9445,91,3
2019-08-30T22:36:36Z,3731,19,86
2019-03-29T22:30:43Z,14824,40,1
2019-05-07T05:31:56Z,4396,81,34
2019-09-21T09:52:14Z,3553,72,39
2019-04-05T09:15:12Z,11378,100,79
2019-06-18T08:29:37Z,13255,18,96
2019-03-27T04:40:19Z,18735,9,35
2020-02-15T01:31:25Z,15242,47,33
2019-04-18T18:30:02Z,16031,43,85
2019-11-25T17:46:50Z,3255,57,75
2019-06-30T20:49:55Z,12265,26,18
2019-06-11T01:38:01Z,10697,89,77
2019-07-17T08:40:41Z,1921,20,48
2020-01-02T10:00:36Z,11999,79,60
2019-06-09T09:28:14Z,11441,1,95
2019-07-24T11:00:04Z,2467,6,25
2019-11-05T08:15:00Z,5475,84,7
2019-05-01T13:56:54Z,7177,66,53
2019-10-19T02:52:43Z,6472,98,10
2020-02-28T14:53:34Z,12401,58,77
2019-06-03T09:36:23Z,16464,7,100
2019-06-08T15:47:38Z,19237,94,77
2019-02-12T16:14:05Z,9643,26,43
2019-04-03T10:59:17Z,6279,93,30
2019-12-17T16:27:48Z,9326,4,92
2019-12-21T11:11:39Z,3188,91,10
2019-02-17T20:15:39Z,10743,56,15
2019-08-16T17:00:07Z,18723,1,9
2019-06-05T21:55:18Z,9006,100,81
2019-03-25T23:35:10Z,5424,23,9
2020-01-14T12:54:55Z,13995,40,73
2019-02-03T04:07:35Z,7903,79,63
2019-08-15T20:57:33Z,9685,97,58
2019-02-13T08:13:46Z,3884,96,9
2020-02-11T11:27:45Z,17308,36,67
2019-11-13T15:45:27Z,6874,29,56
2019-07-20T14:15:24Z,19720,48,26
2019-09-14T00:48:44Z,13234,79,56
2019-06-12T08:22:18Z,15304,3,11
2020-01-09T15:43:22Z,15385,81,23
2019-12-06T11:06:24Z,13735,74,8
2019-04-13T09:08:48Z,5438,23,73
2020-01-24T07:57:06Z,12655,65,94
2019-10-20T07:53:10Z,7152,3,96
2019-06-07T19:04:22Z,19048,48,98
2019-06-15T22:54:57Z,15771,2,76
2019-03-25T14:51:45Z,6269,5,25
2019-12-17T18:36:44Z,12814,53,58
2019-04-23T08:58:28Z,11467,68,64
2019-09-12T12:59:45Z,16561,23,27
2019-03-11T19:09:31Z,5595,53,14
2019-06-23T15:58:30Z,6504,34,72
2019-05-30T21:16:09Z,6987,98,44
2019-08-20T16:02:25Z,4941,36,7
2020-01-21T18:22:50Z,13372,41,62
2019-07-19T19:01:13Z,2228,58,45
2019-09-30T11:56:49Z,18950,52,13
2019-07-28T02:19:18Z,7258,96,34
2019-04-19T14:11:00Z,2608,34,43
2019-07-18T07:13:02Z,19718,25,21
2019-10-13T20:47:59Z,14579,61,73
2019-06-21T07:56:44Z,19781,44,42
2019-07-27T20:05:30Z,14270,73,11
2020-01-15T15:40:45Z,12533,6,97
2019-12-25T17:24:44Z,15196,27,1
2019-02-01T18:05:37Z,17446,19,40
2020-01-07T05:47:27Z,9611,60,85
2019-12-30T19:41:17Z,9826,91,31
2019-05-02T05:13:53Z,3737,33,75
2019-05-19T03:38:45Z,13166,44,97
2019-06-29T03:25:22Z,16805,83,79
2019-05-04T07:31:02Z,10038,22,88
2019-08-22T17:34:32Z,5605,33,40
2019-05-04T13:45:53Z,15558,96,65
2019-09-22T23:48:07Z,11480,42,88
2019-11-19T22:47:27Z,2605,13,34
2019-08-09T23:26:45Z,11647,6,13
2019-05-18T05:35:46Z,11114,26,37
2019-09-21T05:23:20Z,11044,45,25
2019-09-04T07:05:42Z,8693,43,66
2019-12-23T00:04:29Z,15096,47,74
2019-11-13T08:00:26Z,1092,14,100
2019-08-02T04:26:12Z,1801,22,36
2019-06-29T19:46:38Z,4644,49,79
2019-10-26T11:16:52Z,17075,41,6
2019-06-06T15:29:26Z,10584,14,94
2019-09-05T00:05:03Z,2633,76,47
2019-03-29T11:45:54Z,5842,67,54
2019-10-14T10:16:54Z,19234,24,63
2019-10-02T03:07:16Z,7408,79,98
2019-03-09T04:42:38Z,18587,67,88
2019-02-19T05:20:27Z,5163,12,51
2019-06-12T05:47:41Z,14360,57,26
2019-08-24T12:02:34Z,10401,47,69
2019-10-31T19:08:28Z,6601,2,62
