2020-01-02T10:21:43Z,2553,20,19
2019-09-14T13:46:19Z,4103,46,61
2019-07-01T14:45:27Z,3541,50,10
2019-05-27T22:03:43Z,12777,54,75
2019-12-20T00:23:32Z,16562,53,95
2019-12-20T10:05:15Z,4611,19,4
2020-01-30T14:12:16Z,9853,69,60
2019-10-31T17:31:58Z,10015,100,60
2019-12-10T22:41:27Z,12570,66,38
2019-09-02T06:23:32Z,7857,17,91
2020-02-03T02:30:07Z,13541,27,79
2019-09-25T05:41:09Z,17056,84,83
2020-01-21T01:16:38Z,14638,35,43
2019-11-10T01:02:22Z,7438,38,2
2019-08-15T08:16:00Z,3446,85,9
2019-10-16T19:08:32Z,11523,61,48
2019-04-07T20:23:12Z,1317,80,82
2019-09-06T00:14:42Z,13606,47,4
2019-04-08T00:55:58Z,12863,37,50
2019-07-11T01:14:17Z,7981,19,66
2019-09-12T04:13:02Z,17036,67,93
2019-03-28T13:30:40Z,18132,86,93
2019-10-31T05:15:36Z,11774,60,37
2019-12-31T20:36:31Z,3225,54,53
2019-05-17T19:08:42Z,13919,19,23
2020-01-24T22:24:56Z,4610,52,11
2019-08-20T20:55:28Z,7132,100,62
2019-09-29T15:44:53Z,5491,59,92
2019-10-14T01:30:38Z,11035,4,50
2019-06-17T21:12:34Z,2438,58,82
2019-05-20T17:56:18Z,18536,38,15
2019-06-20T18:50:20Z,17756,65,93
2019-04-11T08:16:47Z,11052,14,9
2019-08-18T02:42:45Z,17449,97,68
2019-11-13T11:14:53Z,8106,93,12
2019-02-06T14:27:12Z,16363,42,91
2019-11-01T11:25:10Z,18871,93,76
2019-05-29T21:43:58Z,4638,65,72
2019-03-10T14:56:56Z,18170,4,88
2019-05-12T23:20:46Z,5694,21,26
2019-08-21T13:12:42Z,19308,36,79
2019-05-20T15:23:41Z,11695,59,7
2020-01-02T08:05:30Z,10177,8,11
2019-02-22T22:25:17Z,5488,83,50
2019-12-24T08:46:10Z,7056,19,88
2020-01-29T03:11:30Z,9326,45,97
2019-10-30T01:09:53Z,2174,11,71
2019-04-04T04:41:45Z,17825,49,10
2019-11-08T23:23:04Z,19272,84,95
2020-01-08T07:52:36Z,2783,90,57
2020-02-12T15:45:34Z,10921,87,62
2019-04-02T09:57:08Z,3222,1,73
2019-10-19T05:16:17Z,10490,43,83
2019-04-04T02:15:17Z,15263,30,21
2019-12-03T22:12:24Z,7269,91,4
2019-07-15T23:39:50Z,8098,37,8
2019-03-09T08:02:59Z,13846,41,43
2019-08-10T14:48:45Z,14934,54,23
2019-08-31T01:32:55Z,5390,7,37
2019-12-29T03:26:31Z,9448,60,53
2019-12-26T01:05:38Z,16957,58,37
2019-05-16T00:59:23Z,5638,15,53
2019-06-20T02:16:24Z,18318,4,36
2019-04-06T18:56:07Z,14872,46,94
2019-10-15T14:50:22Z,16682,70,33
2019-05-21T05:43:48Z,4013,88,7
2019-02-24T14:42:45Z,13353,89,19
2019-07-17T20:06:43Z,4411,85,99
2019-07-01T08:17:18Z,15973,84,45
2020-01-12T07:48:12Z,1450,57,58
2019-09-26T19:26:35Z,10972,13,21
2019-11-16T18:54:52Z,3442,72,39
2019-05-21T09:01:17Z,13439,82,24
2019-11-17T06:52:43Z,13700,79,72
2019-10-15T09:22:11Z,13613,29,20
2019-10-20T21:40:39Z,15420,99,27
2019-08-07T16:02:17Z,17611,9,69
2019-12-15T22:36:33Z,13317,94,89
2019-11-21T09:23:09Z,14327,22,55
2019-08-26T18:28:45Z,6482,86,67
2019-04-12T11:53:57Z,5288,29,77
2019-04-12T04:33:20Z,7771,7,81
2019-06-07T10:40:02Z,8026,55,97
2019-06-26T21:47:09Z,12718,11,91
2019-05-10T23:49:55Z,5927,31,44
2019-09-04T17:51:16Z,10551,81,28
2019-04-09T18:44:09Z,7016,97,2
2019-02-17T17:53:12Z,3162,60,24
2020-01-08T11:17:35Z,14608,74,65
2019-06-09T18:52:50Z,8693,95,24
2020-01-04T17:43:44Z,3140,83,8
2019-12-25T14:03:36Z,4344,52,18
2020-02-18T05:12:13Z,14603,1,56
2019-10-06T16:00:33Z,17094,56,32
2019-03-12T11:13:24Z,14188,1,9
2019-04-20T07:27:52Z,6795,4,5
2019-03-03T17:01:54Z,18375,71,83
2019-12-25T02:24:17Z,17121,52,83
2019-10-07T20:41:03Z,16352,57,79
2020-02-25T15:30:59Z,16923,56,38
2019-09-10T19:38:44Z,13252,4,33
2019-04-09T02:26:11Z,9579,78,67
2019-12-16T09:01:33Z,18469,86,88
2019-10-19T13:12:23Z,6462,15,45
2019-10-04T19:52:43Z,6174,73,4
2019-06-30T20:42:32Z,5907,94,77
2019-04-02T04:27:10Z,5194,1,2
2019-02-24T07:14:10Z,16671,64,63
2019-03-15T09:19:32Z,3244,93,43
2019-06-15T01:27:59Z,1315,24,32
2019-07-21T00:45:16Z,16250,23,41
2019-05-05T19:47:35Z,11365,90,11
2020-01-12T18:18:44Z,12020,19,45
2019-08-22T15:41:50Z,5059,45,17
2020-01-09T21:22:52Z,4994,21,67
2019-07-04T12:07:37Z,13357,100,29
2020-02-11T00:40:05Z,8553,100,40
2019-03-05T21:02:25Z,15027,10,80
2019-11-17T00:17:07Z,1488,24,28
2019-10-04T21:21:06Z,19384,6,5
2020-01-12T23:27:22Z,1903,3,14
2019-11-05T17:21:17Z,9013,62,23
2019-08-08T17:54:55Z,2230,96,65
2019-02-26T02:02:04Z,15010,2,97
2020-01-12T06:45:11Z,1919,58,71
2019-07-13T06:22:04Z,16330,12,84
2019-08-02T10:38:17Z,14723,83,28
2019-08-22T19:07:02Z,5707,86,1
2019-03-08T14:53:52Z,6979,36,59
2019-08-05T01:43:50Z,17947,64,33
2019-07-29T21:40:37Z,1315,65,80
2019-03-25T18:19:57Z,10286,87,95
2019-11-10T19:21:54Z,4129,76,16
2020-02-22T18:07:17Z,17219,99,2
2019-11-08T12:52:51Z,8912,83,68
2019-05-05T06:06:04Z,3572,77,70
2020-01-27T03:29:06Z,15257,93,26
2019-11-24T01:39:11Z,4958,76,2
2019-04-18T15:51:14Z,7811,27,74
2019-02-25T09:37:58Z,7975,10,100
2019-02-01T06:00:42Z,12584,7,43
2019-09-01T14:42:06Z,18989,3,72
2019-03-10T00:29:25Z,18714,24,89
2019-10-10T03:39:28Z,13008,11,21
2019-10-12T06:52:29Z,12898,71,75
2019-05-14T14:17:58Z,14415,14,69
2020-02-28T18:13:49Z,9667,27,42
2019-03-24T23:27:59Z,10517,19,81
2020-01-19T20:28:24Z,2533,98,50
2019-11-01T17:27:10Z,19709,51,4
2020-02-16T04:12:47Z,10366,15,34
2019-10-18T20:46:05Z,13321,81,25
2019-04-07T10:10:42Z,16919,59,71
2019-10-08T01:28:40Z,12378,72,42
2019-06-08T06:08:20Z,7699,38,79
2020-02-15T07:12:11Z,15436,69,25
2019-06-21T19:29:40Z,14581,83,28
2019-12-01T06:31:47Z,17603,95,52
2020-02-18T23:42:05Z,12337,99,28
2019-03-15T01:01:52Z,4190,87,28
2019-04-17T10:38:00Z,5135,71,86
2019-04-16T01:56:34Z,15138,66,7
2020-01-28T15:41:22Z,14869,64,50
2019-07-27T03:34:57Z,16150,23,2
2020-02-04T13:43:36Z,12726,64,77
2020-01-16T07:23:33Z,5275,15,93
2019-03-06T00:18:35Z,7728,64,85
2019-07-10T01:40:54Z,11931,100,81
2019-02-15T22:59:24Z,3289,26,53
2019-08-30T19:47:24Z,4538,79,36
2019-07-23T12:13:18Z,10906,68,3
2019-11-23T11:53:37Z,3288,23,20
2019-11-18T09:33:42Z,15262,14,13
2019-04-23T11:44:18Z,15693,89,71
2019-07-04T16:19:02Z,13412,55,37
2020-02-10T01:00:12Z,5647,9,21
2019-07-03T16:47:16Z,19087,56,42
2019-06-16T15:43:55Z,17304,12,45
2019-08-02T01:34:25Z,19764,91,82
2019-06-21T10:25:58Z,1138,1,61
2019-07-24T17:03:28Z,8669,63,92
2019-05-06T02:44:53Z,18802,49,39
2019-09-14T06:28:28Z,5034,59,21
2019-12-05T19:19:07Z,2527,23,55
2019-10-28T22:22:51Z,8860,31,96
2019-05-15T04:25:33Z,2547,96,32
2019-08-19T08:45:47Z,2841,54,35
2020-02-13T03:15:22Z,18705,11,48
2020-01-23T20:05:34Z,16672,94,63
2020-02-13T22:02:14Z,18439,22,7
2020-01-14T10:13:23Z,7389,66,84
2019-04-06T14:55:03Z,6777,18,38
2019-08-06T17:48:43Z,4766,95,53
2019-04-26T18:17:47Z,1287,59,55
2020-01-19T04:21:16Z,11346,43,15
2019-06-06T18:26:17Z,18716,54,95
2019-04-02T14:49:44Z,8404,80,64
2019-09-03T01:19:19Z,12299,7,79
2019-09-13T14:04:40Z,1290,92,41
2019-04-19T00:37:48Z,7081,98,27
2019-08-01T01:16:19Z,2714,83,80
2019-06-02T08:27:07Z,13907,2,50
2019-08-17T07:50:52Z,15098,26,97
2019-08-28T20:32:12Z,2055,36,18
2019-07-09T22:44:13Z,6882,5,100
2019-11-08T02:48:01Z,18742,35,51
2019-12-30T23:02:50Z,11641,9,1
2019-08-15T16:12:38Z,9871,93,17
2019-12-09T06:46:50Z,9518,61,83
2020-02-15T10:35:30Z,2096,55,48
2019-07-23T12:38:03Z,11101,16,12
2020-01-31T00:00:45Z,14629,19,52
2019-02-01T04:40:36Z,12474,54,37
2019-07-13T21:48:31Z,19071,11,39
2019-09-17T16:46:12Z,16466,3,8
2019-04-02T11:21:02Z,3891,34,92
2019-04-03T09:58:21Z,1756,16,25
2019-08-12T13:34:50Z,8724,23,21
2019-08-02T00:30:42Z,14340,88,34
2019-12-02T12:32:48Z,13614,78,35
2019-09-24T21:34:52Z,5667,46,32
2019-10-06T07:01:15Z,17989,60,54
2019-10-06T01:38:55Z,3586,2,32
2019-04-22T09:07:25Z,2596,81,36
2019-09-20T12:41:52Z,17878,96,61
2019-04-28T05:44:59Z,19545,12,79
2019-09-26T08:47:41Z,4851,21,37
2020-01-12T10:19:18Z,14763,14,37
2019-06-22T16:37:19Z,6705,28,48
2020-01-13T22:28:52Z,12361,74,53
2020-02-06T12:36:23Z,16311,74,93
2019-05-03T11:46:20Z,3801,89,61
2020-01-04T01:07:19Z,8921,81,95
2020-01-15T06:36:09Z,14708,19,12
2019-02-23T16:27:56Z,13571,48,25
2019-02-03T03:06:58Z,10901,41,42
2019-10-25T13:56:22Z,3892,80,40
2019-07-30T22:15:30Z,5544,98,78
2019-05-07T18:17:30Z,11606,91,47
2019-08-28T06:48:50Z,15015,22,40
2019-04-27T17:02:55Z,4232,15,93
2019-11-30T05:42:51Z,12429,24,36
2019-04-18T09:53:09Z,1854,9,34
2020-02-16T13:11:32Z,8098,45,92
2019-04-10T19:08:51Z,16874,5,57
2020-02-24T01:02:39Z,15695,59,67
2019-04-24T06:44:01Z,8436,18,65
2020-01-22T20:35:35Z,17980,12,35
2019-12-03T12:45:09Z,4877,31,88
2019-04-04T02:40:49Z,12116,46,35
2019-08-01T17:47:44Z,4380,9,55
2019-11-22T22:20:22Z,14860,84,27
2019-02-27T01:44:16Z,15888,48,53
2019-09-13T23:09:49Z,4360,51,4
2020-01-10T04:59:56Z,8426,36,98
2019-03-02T04:41:44Z,15564,86,16
2019-10-28T22:46:40Z,18180,4,7
2019-05-03T06:21:14Z,12797,62,19
2019-05-11T03:18:46Z,15844,33,35
2020-01-08T17:29:34Z,12798,85,36
